medicago;soybean_id;soybean;lotus;faba;arabidopsis;maize
MtrunA17_Chr4g0043521;KRG89410;Glyma.20G022200;LotjaGi4g1v0085100;Vfaba.Hedin2.R2.6g034110;NA;NA
MtrunA17_Chr4g0043531;KRH50471;Glyma.07G222900;LotjaGi1g1v0250100_LC;Vfaba.Hedin2.R2.3g021584;AT5G37340.1;Zm00001eb058120_P001
MtrunA17_Chr4g0043541;KRG89405;Glyma.20G021800;LotjaGi4g1v0073900_LC;Vfaba.Hedin2.R2.6g034107;AT1G64870.1;NA
MtrunA17_Chr4g0043561;KRH50470;Glyma.07G222800;LotjaGi4g1v0084900;Vfaba.Hedin2.R2.6g034106;AT1G10180.1;Zm00001eb324620_P002
MtrunA17_Chr4g0043571;KRH50469;Glyma.07G222700;LotjaGi4g1v0084800;Vfaba.Hedin2.R2.3g021585;AT1G20860.1;NA
MtrunA17_Chr4g0043591;KRG89400;Glyma.20G021500;LotjaGi4g1v0084700;Vfaba.Hedin2.R2.6g034105;AT4G19840.1;Zm00001eb336120_P002
MtrunA17_Chr4g0043601;KRG89390;Glyma.20G020800;LotjaGi4g1v0084600;NA;NA;NA
MtrunA17_Chr4g0043621;KRH50430;Glyma.07G221900;LotjaGi4g1v0084500;Vfaba.Hedin2.R2.6g034103;AT5G45040.1;NA
MtrunA17_Chr4g0043641;KRG89384;Glyma.20G020400;LotjaGi4g1v0084000;Vfaba.Hedin2.R2.6g034102;AT2G35155.1;Zm00001eb433410_P002
MtrunA17_Chr4g0043641;KRH50433;Glyma.07G222200;LotjaGi4g1v0084000;NA;NA;NA
MtrunA17_Chr4g0043641;KRH50434;Glyma.07G222200;LotjaGi4g1v0084000;NA;NA;NA
MtrunA17_Chr4g0043651;KRG89380;Glyma.20G020300;LotjaGi4g1v0083900;Vfaba.Hedin2.R2.6g034101;AT4G19880.1;Zm00001eb363840_P002
MtrunA17_Chr4g0043671;KRG89378;Glyma.20G020100;LotjaGi4g1v0083800;Vfaba.Hedin2.R2.6g034100;AT4G19900.1;Zm00001eb324590_P001
MtrunA17_Chr4g0043681;KRH50427;Glyma.07G221600;LotjaGi1g1v0112800;Vfaba.Hedin2.R2.contig_corrected_v1_2012g037250;AT1G11880.1;Zm00001eb162820_P004
MtrunA17_Chr4g0043691;KRG89376;Glyma.20G019900;LotjaGi4g1v0083700;Vfaba.Hedin2.R2.6g034099;AT2G35140.1;NA
MtrunA17_Chr4g0043701;KRG89374;Glyma.20G019800;LotjaGi4g1v0083600;Vfaba.Hedin2.R2.6g034098;AT1G49350.1;Zm00001eb346550_P002
MtrunA17_Chr4g0043711;KRG89373;Glyma.20G019700;LotjaGi4g1v0083600;Vfaba.Hedin2.R2.6g034097;AT2G35120.1;Zm00001eb207290_P001
MtrunA17_Chr4g0043721;KRH12236;Glyma.15G161100;LotjaGi4g1v0083500;Vfaba.Hedin2.R2.6g034096;AT1G21065.1;Zm00001eb234660_P001
MtrunA17_Chr4g0043731;KRG89369;Glyma.20G019400;LotjaGi4g1v0083300;Vfaba.Hedin2.R2.6g034094;AT5G18820.1;NA
MtrunA17_Chr4g0043744;KRG89366;Glyma.20G019300;LotjaGi4g1v0083200;Vfaba.Hedin2.R2.6g034093;AT2G35110.2;Zm00001eb405230_P001
MtrunA17_Chr4g0043761;KRH50412;Glyma.07G220900;LotjaGi4g1v0083100;Vfaba.Hedin2.R2.6g034092;AT2G15430.1;Zm00001eb095630_P001
MtrunA17_Chr4g0043781;KRG89364;Glyma.20G019100;LotjaGi4g1v0083000;Vfaba.Hedin2.R2.6g033573;AT1G31170.1;Zm00001eb375250_P001
MtrunA17_Chr4g0043791;KRH12235;Glyma.15G161000;LotjaGi4g1v0082900;Vfaba.Hedin2.R2.6g033572;AT1G31160.1;Zm00001eb274290_P001
MtrunA17_Chr4g0043801;KRH50402;Glyma.07G220600;LotjaGi4g1v0082700;Vfaba.Hedin2.R2.6g033571;AT2G35100.1;Zm00001eb324570_P001
MtrunA17_Chr4g0043821;KRG89358;Glyma.20G018500;LotjaGi4g1v0082300;NA;NA;NA
MtrunA17_Chr4g0043831;KRH50397;Glyma.07G220100;LotjaGi4g1v0082200;Vfaba.Hedin2.R2.6g033569;AT2G34580.1;Zm00001eb204550_P002
MtrunA17_Chr4g0043841;KRG89351;Glyma.20G018300;LotjaGi2g1v0139600;Vfaba.Hedin2.R2.6g033566;AT1G08480.1;Zm00001eb173990_P001
MtrunA17_Chr4g0043841;KRG89352;Glyma.20G018300;LotjaGi2g1v0139600;Vfaba.Hedin2.R2.6g033566;AT1G08480.1;Zm00001eb173990_P001
MtrunA17_Chr4g0043841;KRG89353;Glyma.20G018300;LotjaGi2g1v0139600;Vfaba.Hedin2.R2.6g033566;AT1G08480.1;Zm00001eb173990_P001
MtrunA17_Chr4g0043841;KRG89354;Glyma.20G018300;LotjaGi2g1v0139600;Vfaba.Hedin2.R2.6g033566;AT1G08480.1;Zm00001eb173990_P001
MtrunA17_Chr4g0043841;KRG89355;Glyma.20G018300;LotjaGi2g1v0139600;Vfaba.Hedin2.R2.6g033566;AT1G08480.1;Zm00001eb173990_P001
MtrunA17_Chr4g0043851;KRH50395;Glyma.07G220000;LotjaGi4g1v0082100;Vfaba.Hedin2.R2.2g017250;AT1G30080.1;Zm00001eb383310_P001
MtrunA17_Chr4g0043861;KRH50393;Glyma.07G219900;LotjaGi4g1v0082000;Vfaba.Hedin2.R2.6g033565;NA;NA
MtrunA17_Chr4g0043871;KRG89346;Glyma.20G018000;LotjaGi4g1v0081900;Vfaba.Hedin2.R2.6g033564;AT1G70820.1;Zm00001eb308980_P001
MtrunA17_Chr4g0043881;KRH50390;Glyma.07G219600;LotjaGi4g1v0081800;Vfaba.Hedin2.R2.6g033563;NA;NA
MtrunA17_Chr4g0043891;KRG89341;Glyma.20G017600;LotjaGi4g1v0081700;NA;NA;NA
MtrunA17_Chr4g0043891;KRG89342;Glyma.20G017600;LotjaGi4g1v0081700;NA;NA;NA
MtrunA17_Chr4g0043901;KRH50387;Glyma.07G219300;LotjaGi4g1v0081600;Vfaba.Hedin2.R2.6g033558;AT2G01490.1;Zm00001eb054520_P004
MtrunA17_Chr4g0043911;KRG89337;Glyma.20G017400;LotjaGi4g1v0081500;Vfaba.Hedin2.R2.3g021572;AT2G01480.1;Zm00001eb148350_P001
MtrunA17_Chr4g0043931;KRH50383;Glyma.07G218900;LotjaGi4g1v0080800;Vfaba.Hedin2.R2.6g033552;AT1G23090.1;Zm00001eb068160_P001
MtrunA17_Chr4g0043941;KRH32500;Glyma.10G054400;LotjaGi4g1v0080900;Vfaba.Hedin2.R2.6g033551;AT4G38160.1;NA
MtrunA17_Chr4g0043971;KRH50379;Glyma.07G218700;LotjaGi4g1v0364600_LC;Vfaba.Hedin2.R2.6g033548;AT5G50550.1;Zm00001eb166990_P002
MtrunA17_Chr4g0043981;KRH50378;Glyma.07G218600;LotjaGi4g1v0080700;Vfaba.Hedin2.R2.6g033547;AT2G01460.1;Zm00001eb420350_P001
MtrunA17_Chr4g0044041;KRH50377;Glyma.07G218500;LotjaGi4g1v0078100_LC;Vfaba.Hedin2.R2.6g033546;NA;NA
MtrunA17_Chr4g0044051;KRH50376;Glyma.07G218400;NA;NA;NA;NA
MtrunA17_Chr4g0044091;KRG89300;Glyma.20G014400;LotjaGi4g1v0078300;NA;NA;NA
MtrunA17_Chr4g0044111;KRG96226;Glyma.19G196900;LotjaGi1g1v0734700;Vfaba.Hedin2.R2.5g031586;NA;Zm00001eb084370_P002
MtrunA17_Chr4g0044131;KRG96227;Glyma.19G197000;LotjaGi1g1v0734800;NA;NA;NA
MtrunA17_Chr4g0044181;KRH50369;Glyma.07G217900;LotjaGi4g1v0078400;Vfaba.Hedin2.R2.6g033539;AT1G70940.1;Zm00001eb158690_P002
MtrunA17_Chr4g0044201;KRH50367;Glyma.07G217700;LotjaGi4g1v0078600;Vfaba.Hedin2.R2.6g033535;AT5G37820.1;NA
MtrunA17_Chr4g0044211;KRH13656;Glyma.15G254600;NA;Vfaba.Hedin2.R2.3g019483;AT1G65700.1;Zm00001eb294900_P001
MtrunA17_Chr4g0044211;KRH13657;Glyma.15G254600;NA;Vfaba.Hedin2.R2.3g019483;AT1G65700.1;Zm00001eb294900_P001
MtrunA17_Chr4g0044211;KRH13658;Glyma.15G254600;NA;Vfaba.Hedin2.R2.3g019483;AT1G65700.1;Zm00001eb294900_P001
MtrunA17_Chr4g0044211;KRH43803;Glyma.08G172900;NA;Vfaba.Hedin2.R2.3g019483;AT1G65700.1;Zm00001eb294900_P001
MtrunA17_Chr4g0044211;KRH43804;Glyma.08G172900;NA;Vfaba.Hedin2.R2.3g019483;AT1G65700.1;Zm00001eb294900_P001
MtrunA17_Chr4g0044251;KRH50357;Glyma.07G217000;LotjaGi4g1v0078700;Vfaba.Hedin2.R2.6g033534;AT2G01860.1;Zm00001eb391890_P001
MtrunA17_Chr4g0044251;KRH50358;Glyma.07G217000;LotjaGi4g1v0078700;Vfaba.Hedin2.R2.6g033534;AT2G01860.1;Zm00001eb391890_P001
MtrunA17_Chr4g0044271;KRH50356;Glyma.07G216900;LotjaGi4g1v0078900;NA;NA;NA
MtrunA17_Chr4g0044281;KRH50354;Glyma.07G216800;LotjaGi4g1v0079000;Vfaba.Hedin2.R2.6g035459;AT1G23040.1;NA
MtrunA17_Chr4g0044281;KRH50355;Glyma.07G216800;LotjaGi4g1v0079000;Vfaba.Hedin2.R2.6g035459;AT1G23040.1;NA
MtrunA17_Chr4g0044291;KRH68830;Glyma.03G253300;LotjaGi1g1v0764200;Vfaba.Hedin2.R2.5g031804;AT2G47580.1;Zm00001eb282780_P002
MtrunA17_Chr4g0044291;KRG97081;Glyma.19G250800;LotjaGi1g1v0764200;Vfaba.Hedin2.R2.5g031804;AT2G47580.1;Zm00001eb282780_P002
MtrunA17_Chr4g0044331;KRG89283;Glyma.20G013600;LotjaGi4g1v0079300;Vfaba.Hedin2.R2.6g035458;NA;NA
MtrunA17_Chr4g0044341;KRH50351;Glyma.07G216600;LotjaGi4g1v0079500;Vfaba.Hedin2.R2.6g035454;AT1G71010.1;Zm00001eb041840_P003
MtrunA17_Chr4g0044361;KRG89281;Glyma.20G013400;LotjaGi4g1v0079600;Vfaba.Hedin2.R2.6g035452;AT2G01340.1;Zm00001eb379770_P001
MtrunA17_Chr4g0044381;KRG89280;Glyma.20G013300;LotjaGi4g1v0079900;Vfaba.Hedin2.R2.6g035451;NA;NA
MtrunA17_Chr4g0044411;KRH50347;Glyma.07G216200;LotjaGi4g1v0080000;Vfaba.Hedin2.R2.6g035450;AT1G23030.1;Zm00001eb190130_P001
MtrunA17_Chr4g0044421;KRG89277;Glyma.20G013000;LotjaGi4g1v0080200;Vfaba.Hedin2.R2.6g035449;NA;NA
MtrunA17_Chr4g0044431;KRG89275;Glyma.20G012900;LotjaGi4g1v0077900;Vfaba.Hedin2.R2.6g035448;AT1G49750.1;NA
MtrunA17_Chr4g0044441;KRH50342;Glyma.07G215700;LotjaGi4g1v0077700;NA;NA;NA
MtrunA17_Chr4g0044461;KRH50341;Glyma.07G215600;LotjaGi4g1v0077600;Vfaba.Hedin2.R2.6g035441;AT2G15440.1;Zm00001eb225830_P001
MtrunA17_Chr4g0044511;KRH70680;Glyma.02G104600;LotjaGi4g1v0077300;Vfaba.Hedin2.R2.6g035431;NA;NA
MtrunA17_Chr4g0044521;KRH50340;Glyma.07G215500;LotjaGi4g1v0077200;NA;NA;NA
MtrunA17_Chr4g0044531;KRH70676;Glyma.02G104200;LotjaGi4g1v0077100;Vfaba.Hedin2.R2.6g035427;AT4G34120.1;Zm00001eb177480_P004
MtrunA17_Chr4g0044541;KRH50336;Glyma.07G215300;LotjaGi4g1v0076900;NA;NA;NA
MtrunA17_Chr4g0044541;KRH50337;Glyma.07G215300;LotjaGi4g1v0076900;NA;NA;NA
MtrunA17_Chr4g0044551;KRH70672;Glyma.02G103800;LotjaGi4g1v0076800;Vfaba.Hedin2.R2.6g035418;AT4G34100.1;Zm00001eb387290_P001
MtrunA17_Chr4g0044561;KRH50329;Glyma.07G215000;LotjaGi4g1v0076700;Vfaba.Hedin2.R2.6g035416;NA;NA
MtrunA17_Chr4g0044561;KRH50330;Glyma.07G215000;LotjaGi4g1v0076700;Vfaba.Hedin2.R2.6g035416;NA;NA
MtrunA17_Chr4g0044561;KRH50331;Glyma.07G215000;LotjaGi4g1v0076700;Vfaba.Hedin2.R2.6g035416;NA;NA
MtrunA17_Chr4g0044581;KRH50323;Glyma.07G214700;LotjaGi4g1v0076500;Vfaba.Hedin2.R2.4g027556;AT4G34050.1;Zm00001eb271480_P001
MtrunA17_Chr4g0044601;KRH50319;Glyma.07G214600;LotjaGi4g1v0076300;Vfaba.Hedin2.R2.6g035410;AT4G34040.1;NA
MtrunA17_Chr4g0044601;KRH50320;Glyma.07G214600;LotjaGi4g1v0076300;Vfaba.Hedin2.R2.6g035410;AT4G34040.1;NA
MtrunA17_Chr4g0044621;KRH70660;Glyma.02G103200;LotjaGi4g1v0076100;Vfaba.Hedin2.R2.6g033883;AT1G49770.1;Zm00001eb082900_P002
MtrunA17_Chr4g0044631;KRH70655;Glyma.02G102900;LotjaGi4g1v0076000;NA;NA;NA
MtrunA17_Chr4g0044631;KRH70656;Glyma.02G102900;LotjaGi4g1v0076000;NA;NA;NA
MtrunA17_Chr4g0044631;KRH70657;Glyma.02G102900;LotjaGi4g1v0076000;NA;NA;NA
MtrunA17_Chr4g0044651;KRH70653;Glyma.02G102800;LotjaGi4g1v0075800;Vfaba.Hedin2.R2.6g035401;AT1G49740.1;Zm00001eb082840_P001
MtrunA17_Chr4g0044681;KRH70650;Glyma.02G102700;LotjaGi4g1v0075700;Vfaba.Hedin2.R2.6g035399;NA;NA
MtrunA17_Chr4g0044691;KRH70649;Glyma.02G102600;LotjaGi4g1v0075600;Vfaba.Hedin2.R2.6g035392;AT3G19300.1;Zm00001eb076230_P001
MtrunA17_Chr4g0044701;KRH70648;Glyma.02G102500;LotjaGi4g1v0075500;Vfaba.Hedin2.R2.6g035391;AT2G15560.1;Zm00001eb411230_P001
MtrunA17_Chr4g0044731;KRH50299;Glyma.07G213700;LotjaGi4g1v0075300;Vfaba.Hedin2.R2.6g035389;AT2G15570.1;NA
MtrunA17_Chr4g0044731;KRH50300;Glyma.07G213700;LotjaGi4g1v0075300;Vfaba.Hedin2.R2.6g035389;AT2G15570.1;NA
MtrunA17_Chr4g0044751;KRH50294;Glyma.07G213500;LotjaGi4g1v0075200;Vfaba.Hedin2.R2.6g035388;AT4G34030.1;Zm00001eb179170_P001
MtrunA17_Chr4g0044751;KRH50295;Glyma.07G213500;LotjaGi4g1v0075200;Vfaba.Hedin2.R2.6g035388;AT4G34030.1;Zm00001eb179170_P001
MtrunA17_Chr4g0044751;KRH50296;Glyma.07G213500;LotjaGi4g1v0075200;Vfaba.Hedin2.R2.6g035388;AT4G34030.1;Zm00001eb179170_P001
MtrunA17_Chr4g0044761;KRH50290;Glyma.07G213200;LotjaGi4g1v0075100;Vfaba.Hedin2.R2.6g035387;AT4G34020.1;Zm00001eb037980_P003
MtrunA17_Chr4g0044771;KRH50288;Glyma.07G213100;LotjaGi4g1v0075000;Vfaba.Hedin2.R2.6g035386;NA;NA
MtrunA17_Chr4g0044771;KRH50289;Glyma.07G213100;LotjaGi4g1v0075000;Vfaba.Hedin2.R2.6g035386;NA;NA
MtrunA17_Chr4g0044791;KRG89309;Glyma.20G015200;NA;NA;NA;NA
MtrunA17_Chr4g0044801;KRH50284;Glyma.07G213000;LotjaGi4g1v0074600;Vfaba.Hedin2.R2.6g035382;AT5G42900.1;NA
MtrunA17_Chr4g0044811;KRH50281;Glyma.07G212900;LotjaGi4g1v0074500;NA;NA;NA
MtrunA17_Chr4g0044831;KRH50279;Glyma.07G212800;LotjaGi4g1v0074400;Vfaba.Hedin2.R2.6g035380;AT2G15620.1;Zm00001eb193660_P001
MtrunA17_Chr4g0044851;KRH50278;Glyma.07G212700;LotjaGi4g1v0074200;Vfaba.Hedin2.R2.6g035375;AT3G19270.1;Zm00001eb100780_P001
MtrunA17_Chr4g0044861;KRH50275;Glyma.07G212500;LotjaGi4g1v0074100;Vfaba.Hedin2.R2.6g035378;AT3G19260.1;Zm00001eb398050_P002
MtrunA17_Chr4g0044861;KRH50276;Glyma.07G212500;LotjaGi4g1v0074100;Vfaba.Hedin2.R2.6g035378;AT3G19260.1;Zm00001eb398050_P002
MtrunA17_Chr4g0044891;KRH08421;Glyma.16G148100;LotjaGi3g1v0104600;Vfaba.Hedin2.R2.1g003107;AT5G55610.1;Zm00001eb409570_P001
MtrunA17_Chr4g0044911;KRH50274;Glyma.07G212400;LotjaGi4g1v0074000;Vfaba.Hedin2.R2.6g035371;AT4G34410.1;Zm00001eb100800_P001
MtrunA17_Chr4g0044921;KRH50273;Glyma.07G212300;LotjaGi4g1v0073700;Vfaba.Hedin2.R2.6g035370;AT3G19240.1;Zm00001eb206560_P001
MtrunA17_Chr4g0044941;KRH71145;Glyma.02G132800;LotjaGi4g1v0073600;NA;NA;NA
MtrunA17_Chr4g0044951;KRH50270;Glyma.07G212100;NA;Vfaba.Hedin2.R2.6g035368;AT3G19220.1;Zm00001eb100830_P001
MtrunA17_Chr4g0044961;KRH50269;Glyma.07G212000;LotjaGi4g1v0073500;Vfaba.Hedin2.R2.6g035367;AT2G15680.1;Zm00001eb314950_P001
MtrunA17_Chr4g0044971;KRH71149;Glyma.02G133100;LotjaGi4g1v0083400;Vfaba.Hedin2.R2.6g035366;AT2G15690.1;Zm00001eb297450_P001
MtrunA17_Chr4g0044991;KRH33046;Glyma.10G095200;LotjaGi5g1v0147900;Vfaba.Hedin2.R2.3g021057;AT3G57660.1;Zm00001eb016000_P003
MtrunA17_Chr4g0045011;KRH50266;Glyma.07G211800;LotjaGi4g1v0073400;Vfaba.Hedin2.R2.6g035364;NA;Zm00001eb193700_P001
MtrunA17_Chr4g0045011;KRH50267;Glyma.07G211800;LotjaGi4g1v0073400;Vfaba.Hedin2.R2.6g035364;NA;Zm00001eb193700_P001
MtrunA17_Chr4g0045021;KRH71152;Glyma.02G133300;LotjaGi4g1v0073300;Vfaba.Hedin2.R2.6g035363;AT4G34419.1;NA
MtrunA17_Chr4g0045031;KRH71153;Glyma.02G133400;LotjaGi4g1v0073100;Vfaba.Hedin2.R2.6g035361;AT3G19190.1;Zm00001eb380180_P001
MtrunA17_Chr4g0045031;KRH71154;Glyma.02G133400;LotjaGi4g1v0073100;Vfaba.Hedin2.R2.6g035361;AT3G19190.1;Zm00001eb380180_P001
MtrunA17_Chr4g0045041;KRH71155;Glyma.02G133500;LotjaGi4g1v0072900;Vfaba.Hedin2.R2.6g035360;AT1G49670.1;Zm00001eb315020_P001
MtrunA17_Chr4g0045091;KRH71156;Glyma.02G133600;LotjaGi4g1v0072800;NA;NA;NA
MtrunA17_Chr4g0045111;KRH71159;Glyma.02G133700;LotjaGi4g1v0072700;Vfaba.Hedin2.R2.6g035358;NA;NA
MtrunA17_Chr4g0045131;KRH71160;Glyma.02G133800;LotjaGi4g1v0072600;NA;NA;NA
MtrunA17_Chr4g0045181;KRH71162;Glyma.02G134000;LotjaGi4g1v0072300;NA;NA;NA
MtrunA17_Chr4g0045191;KRH71164;Glyma.02G134200;LotjaGi2g1v0398500;NA;NA;NA
MtrunA17_Chr4g0045201;KRH71165;Glyma.02G134300;LotjaGi4g1v0072100;Vfaba.Hedin2.R2.6g035349;AT2G15730.1;Zm00001eb199810_P002
MtrunA17_Chr4g0045221;KRH71168;Glyma.02G134400;LotjaGi4g1v0071800;Vfaba.Hedin2.R2.6g035347;AT3G19130.1;NA
MtrunA17_Chr4g0045231;KRH71169;Glyma.02G134500;LotjaGi4g1v0071600;Vfaba.Hedin2.R2.6g035345;AT2G15760.1;Zm00001eb327670_P001
MtrunA17_Chr4g0045241;KRH33288;Glyma.10G112900;LotjaGi4g1v0071400;Vfaba.Hedin2.R2.6g035343;AT1G49590.1;Zm00001eb373090_P001
MtrunA17_Chr4g0045241;KRH76336;Glyma.01G146900;LotjaGi4g1v0071400;Vfaba.Hedin2.R2.6g035343;AT1G49590.1;Zm00001eb373090_P001
MtrunA17_Chr4g0045261;KRH50248;Glyma.07G210600;LotjaGi4g1v0071200;Vfaba.Hedin2.R2.6g035341;NA;NA
MtrunA17_Chr4g0045281;KRH49764;Glyma.07G178100;NA;Vfaba.Hedin2.R2.6g035335;NA;Zm00001eb372950_P001
MtrunA17_Chr4g0045321;KRH71172;Glyma.02G134800;LotjaGi1g1v0329100;Vfaba.Hedin2.R2.6g035339;AT2G15790.1;Zm00001eb279240_P001
MtrunA17_Chr4g0045321;KRH71173;Glyma.02G134800;LotjaGi1g1v0329100;Vfaba.Hedin2.R2.6g035339;AT2G15790.1;Zm00001eb279240_P001
MtrunA17_Chr4g0045321;KRH71174;Glyma.02G134800;LotjaGi1g1v0329100;Vfaba.Hedin2.R2.6g035339;AT2G15790.1;Zm00001eb279240_P001
MtrunA17_Chr4g0045321;KRH71175;Glyma.02G134800;LotjaGi1g1v0329100;Vfaba.Hedin2.R2.6g035339;AT2G15790.1;Zm00001eb279240_P001
MtrunA17_Chr4g0045321;KRH71176;Glyma.02G134800;LotjaGi1g1v0329100;Vfaba.Hedin2.R2.6g035339;AT2G15790.1;Zm00001eb279240_P001
MtrunA17_Chr4g0045321;KRH71177;Glyma.02G134800;LotjaGi1g1v0329100;Vfaba.Hedin2.R2.6g035339;AT2G15790.1;Zm00001eb279240_P001
MtrunA17_Chr4g0045321;KRH71178;Glyma.02G134800;LotjaGi1g1v0329100;Vfaba.Hedin2.R2.6g035339;AT2G15790.1;Zm00001eb279240_P001
MtrunA17_Chr4g0045321;KRH71179;Glyma.02G134800;LotjaGi1g1v0329100;Vfaba.Hedin2.R2.6g035339;AT2G15790.1;Zm00001eb279240_P001
MtrunA17_Chr4g0045331;KRH71180;Glyma.02G134900;LotjaGi4g1v0071100;Vfaba.Hedin2.R2.6g035338;NA;Zm00001eb145290_P001
MtrunA17_Chr4g0045341;KRH71184;Glyma.02G135300;LotjaGi4g1v0071000;Vfaba.Hedin2.R2.6g035329;AT3G19090.1;Zm00001eb298140_P001
MtrunA17_Chr4g0045361;KRH71185;Glyma.02G135400;LotjaGi4g1v0070900;Vfaba.Hedin2.R2.6g035327;NA;Zm00001eb118010_P001
MtrunA17_Chr4g0045371;KRG89230;Glyma.20G009600;LotjaGi2g1v0008600;Vfaba.Hedin2.R2.6g035326;AT4G33950.1;Zm00001eb219160_P001
MtrunA17_Chr4g0045381;KRH50230;Glyma.07G209300;LotjaGi4g1v0070600;Vfaba.Hedin2.R2.6g035325;AT3G19050.1;Zm00001eb135060_P001
MtrunA17_Chr4g0045391;KRH71193;Glyma.02G135800;NA;NA;NA;NA
MtrunA17_Chr4g0045411;KRH71195;Glyma.02G135900;LotjaGi4g1v0070400;Vfaba.Hedin2.R2.6g035318;NA;NA
MtrunA17_Chr4g0045441;KRH71199;Glyma.02G136200;LotjaGi4g1v0069950;NA;NA;NA
MtrunA17_Chr4g0045481;KRH50225;Glyma.07G208800;LotjaGi4g1v0069900;Vfaba.Hedin2.R2.6g035315;NA;Zm00001eb420510_P001
MtrunA17_Chr4g0045491;KRH71205;Glyma.02G136700;LotjaGi4g1v0069800;Vfaba.Hedin2.R2.6g035313;AT2G15890.1;Zm00001eb214110_P001
MtrunA17_Chr4g0045511;KRH50222;Glyma.07G208600;LotjaGi2g1v0009500;Vfaba.Hedin2.R2.6g035309;NA;NA
MtrunA17_Chr4g0045521;KRH71209;Glyma.02G136900;LotjaGi4g1v0069400;Vfaba.Hedin2.R2.6g035308;NA;NA
MtrunA17_Chr4g0045531;KRH50219;Glyma.07G208400;LotjaGi4g1v0069300;Vfaba.Hedin2.R2.6g035302;AT3G52050.1;Zm00001eb399280_P004
MtrunA17_Chr4g0045541;KRH71214;Glyma.02G137100;LotjaGi1g1v0640600;Vfaba.Hedin2.R2.6g035301;AT2G43650.1;Zm00001eb034060_P001
MtrunA17_Chr4g0045551;KRH71216;Glyma.02G137200;LotjaGi1g1v0485900;Vfaba.Hedin2.R2.6g035300;AT1G73180.1;Zm00001eb246620_P001
MtrunA17_Chr4g0045561;KRH50211;Glyma.07G208000;LotjaGi4g1v0069000;Vfaba.Hedin2.R2.6g035298;NA;Zm00001eb078760_P005
MtrunA17_Chr4g0045571;KRH71255;Glyma.02G137600;LotjaGi4g1v0068900;Vfaba.Hedin2.R2.6g035297;AT1G05720.1;Zm00001eb144900_P001
MtrunA17_Chr4g0045581;KRH50205;Glyma.07G207700;LotjaGi4g1v0068800;NA;NA;NA
MtrunA17_Chr4g0045601;KRH50202;Glyma.07G207500;LotjaGi4g1v0068700;Vfaba.Hedin2.R2.6g035293;AT3G59670.1;Zm00001eb285530_P001
MtrunA17_Chr4g0045611;KRH71266;Glyma.02G137900;LotjaGi4g1v0068400;Vfaba.Hedin2.R2.6g035292;AT3G59680.2;Zm00001eb078580_P004
MtrunA17_Chr4g0045621;KRH09575;Glyma.16G222000;LotjaGi5g1v0133600;Vfaba.Hedin2.R2.3g018166;AT5G04050.2;Zm00001eb274760_P001
MtrunA17_Chr4g0045641;KRH50196;Glyma.07G207300;LotjaGi4g1v0068300;NA;NA;NA
MtrunA17_Chr4g0045641;KRH50197;Glyma.07G207300;LotjaGi4g1v0068300;NA;NA;NA
MtrunA17_Chr4g0045641;KRH71268;Glyma.02G138000;LotjaGi4g1v0068300;Vfaba.Hedin2.R2.6g035291;AT3G59690.1;Zm00001eb365750_P001
MtrunA17_Chr4g0045641;KRH71269;Glyma.02G138000;LotjaGi4g1v0068300;Vfaba.Hedin2.R2.6g035291;AT3G59690.1;Zm00001eb365750_P001
MtrunA17_Chr4g0045691;KRH50192;Glyma.07G206900;LotjaGi4g1v0068000;Vfaba.Hedin2.R2.6g035287;AT3G59710.1;Zm00001eb184300_P001
MtrunA17_Chr4g0045781;KRH50190;Glyma.07G206800;LotjaGi4g1v0067900;Vfaba.Hedin2.R2.6g035286;AT3G59760.1;Zm00001eb127210_P001
MtrunA17_Chr4g0045791;KRH50187;Glyma.07G206500;LotjaGi4g1v0067700;NA;NA;NA
MtrunA17_Chr4g0045811;KRH71275;Glyma.02G138600;NA;Vfaba.Hedin2.R2.6g035282;AT1G21500.1;Zm00001eb318610_P002
MtrunA17_Chr4g0045821;KRH50183;Glyma.07G206300;LotjaGi4g1v0067600;Vfaba.Hedin2.R2.6g035281;AT5G10460.1;Zm00001eb037350_P003
MtrunA17_Chr4g0045821;KRH50180;Glyma.07G206300;LotjaGi4g1v0067600;Vfaba.Hedin2.R2.6g035281;AT5G10460.1;Zm00001eb037350_P003
MtrunA17_Chr4g0045841;KRH71277;Glyma.02G138800;LotjaGi4g1v0067400;Vfaba.Hedin2.R2.6g035277;AT2G43790.1;Zm00001eb270940_P001
MtrunA17_Chr4g0045841;KRH71278;Glyma.02G138800;LotjaGi4g1v0067400;Vfaba.Hedin2.R2.6g035277;AT2G43790.1;Zm00001eb270940_P001
MtrunA17_Chr4g0045851;KRH50175;Glyma.07G206100;LotjaGi4g1v0067300;Vfaba.Hedin2.R2.6g035276;AT3G59800.1;Zm00001eb425720_P001
MtrunA17_Chr4g0045881;KRH50174;Glyma.07G206000;LotjaGi4g1v0066900;Vfaba.Hedin2.R2.6g035275;AT2G43800.1;NA
MtrunA17_Chr4g0045891;KRH71296;Glyma.02G139600;LotjaGi4g1v0066800;Vfaba.Hedin2.R2.6g035274;AT2G30720.1;NA
MtrunA17_Chr4g0045901;KRH50172;Glyma.07G205800;LotjaGi4g1v0066700;Vfaba.Hedin2.R2.6g035273;NA;NA
